StimID,AnswerCertainty,AnswerPolarity,ContextType,count,pos,pos_min,pos_q25,pos_q50,pos_q75,pos_max,pri,pri_min,pri_q25,pri_q50,pri_q75,pri_max,rel,rel_min,rel_q25,rel_q50,rel_q75,rel_max,bch,bch_min,bch_q25,bch_q50,bch_q75,bch_max,ech,ech_min,ech_q25,ech_q50,ech_q75,ech_max,klu,klu_min,klu_q25,klu_q50,klu_q75,klu_max,bfu,bfu_min,bfu_q25,bfu_q50,bfu_q75,bfu_max,Answer,Context,CriticalProposition,YourQuestion,YourQuestionIntro,AnswerIntro
7,high_certainty,negative,positive,16.00,"[0.05, 0.05, 0.1, 0.15, 0.18, 0.25, 0.25, 0.3, 0.35, 0.35, 0.42, 0.5, 0.52, 0.62, 0.67, 0.75]",0.05,0.17,0.32,0.51,0.75,"[0.5, 0.6000000000000001, 0.6000000000000001, 0.63, 0.65, 0.66, 0.67, 0.67, 0.7000000000000001, 0.7000000000000001, 0.75, 0.75, 0.84, 0.9, 0.95, 1.0]",0.50,0.65,0.69,0.77,1.00,"[0.38, 0.42, 0.42, 0.6000000000000001, 0.67, 0.7000000000000001, 0.7000000000000001, 0.75, 0.8, 0.81, 0.85, 0.86, 0.89, 0.9, 1.0, 1.0]",0.38,0.65,0.78,0.87,1.00,"[0.0, 0.1, 0.13, 0.2, 0.25, 0.3, 0.35, 0.38, 0.4, 0.42, 0.45, 0.48, 0.52, 0.58, 0.6000000000000001, 0.9]",0.00,0.24,0.39,0.49,0.90,"[0.0, 0.0, 3.8857805859999997e-16, 0.0290494055, 0.0700127748, 0.1187091008, 0.1227899309, 0.1467638978, 0.15967247, 0.2447416592, 0.3050860681, 0.3471443404, 0.4122953056, 0.5298499424, 0.6642751356000001, 0.8112781245]",0.00,0.06,0.15,0.36,0.81,"[0.0, 0.0655562675, 0.1275937411, 0.2391642705, 0.4603967445, 0.5678936438000001, 0.6918196595, 0.7601660636, 0.7800261668, 0.7885155492, 0.8023342943, 0.8542419683, 0.9223063614, 0.9285060583, 0.9998497324, 1.0]",0.00,0.41,0.77,0.87,1.00,"[0.0, 0.3333333333, 0.4561403509, 0.5714285714, 0.7100591716, 0.7777777778, 0.8205128205000001, 0.8571428571, 0.8620689655, 0.8796296296, 0.8869179601, 0.9130816506, 0.9523809524, 0.9690893901, 0.9972299169, 1.0]",0.00,0.68,0.86,0.92,1.00,The leak wasn't from Lauren's department.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,high_certainty,positive,negative,14.00,"[0.4, 0.44, 0.51, 0.58, 0.6000000000000001, 0.6000000000000001, 0.63, 0.7000000000000001, 0.75, 0.75, 0.78, 0.8, 0.8200000000000001, 0.85]",0.40,0.58,0.67,0.77,0.85,"[0.05, 0.09, 0.1, 0.12, 0.18, 0.18, 0.2, 0.2, 0.3, 0.36, 0.46, 0.5, 0.5, 0.5]",0.05,0.14,0.20,0.43,0.50,"[0.3, 0.39, 0.47, 0.48, 0.55, 0.55, 0.56, 0.6000000000000001, 0.7000000000000001, 0.7000000000000001, 0.75, 0.8, 0.85, 0.91]",0.30,0.50,0.58,0.74,0.91,"[0.04, 0.24, 0.25, 0.25, 0.26, 0.3, 0.3, 0.42, 0.43, 0.48, 0.55, 0.6000000000000001, 0.65, 0.7000000000000001]",0.04,0.25,0.36,0.53,0.70,"[0.0282674052, 0.0800904572, 0.0896596952, 0.1120877902, 0.1140875396, 0.1507161804, 0.1887218755, 0.1887218755, 0.2287439978, 0.2780719051, 0.3095104755, 0.5124583014, 0.5632416247, 0.6845536373000001]",0.03,0.11,0.19,0.30,0.68,"[0.0113002934, 0.3233028781, 0.352442818, 0.352442818, 0.4495378594, 0.4716253553, 0.4728574236, 0.7662541022, 0.8550105587, 0.9020748375, 0.9414517046, 0.9612820629, 0.9777057172, 0.9862409706]",0.01,0.38,0.62,0.93,0.99,"[0.15625, 0.6349206349000001, 0.6666666667000001, 0.6666666667000001, 0.7142857143, 0.7206208426, 0.75, 0.8531746032, 0.9049773756, 0.9195402299, 0.9380863039, 0.9558823529, 0.9649122807, 0.9700665188]",0.16,0.68,0.80,0.93,0.97,She was caught carrying a sensitive document outside the office.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,high_certainty,positive,neutral,8.00,"[0.6000000000000001, 0.66, 0.7000000000000001, 0.7000000000000001, 0.75, 0.76, 0.8, 0.84]",0.60,0.69,0.73,0.77,0.84,"[0.1, 0.25, 0.5, 0.5, 0.52, 0.55, 0.5700000000000001, 0.67]",0.10,0.44,0.51,0.56,0.67,"[0.55, 0.6900000000000001, 0.7000000000000001, 0.7000000000000001, 0.7000000000000001, 0.8, 0.81, 0.8300000000000001]",0.55,0.70,0.70,0.80,0.83,"[0.08, 0.1, 0.14, 0.15, 0.2, 0.27, 0.51, 0.7000000000000001]",0.08,0.13,0.17,0.33,0.70,"[0.0162378451, 0.0290494055, 0.074026831, 0.1036482483, 0.1114835548, 0.1187091008, 0.2529325013, 0.3515054825]",0.02,0.06,0.11,0.15,0.35,"[0.0492039751, 0.064700732, 0.1247341593, 0.1450466117, 0.2391642705, 0.4268301499, 0.8502277757000001, 0.989186034]",0.05,0.11,0.19,0.53,0.99,"[0.3232323232, 0.3333333333, 0.4419191919, 0.4761904762, 0.5714285714, 0.7475083056, 0.8947368421, 0.9722222222]",0.32,0.41,0.52,0.78,0.97,She was caught carrying a sensitive document outside the office.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,high_certainty,positive,positive,5.00,"[0.2, 0.59, 0.7000000000000001, 0.8, 0.9]",0.20,0.59,0.70,0.80,0.90,"[0.05, 0.24, 0.56, 0.75, 0.8]",0.05,0.24,0.56,0.75,0.80,"[0.6000000000000001, 0.65, 0.76, 0.8, 0.9]",0.60,0.65,0.76,0.80,0.90,"[0.05, 0.1, 0.14, 0.15, 0.35]",0.05,0.10,0.14,0.15,0.35,"[0.0893500296, 0.108296622, 0.1814601894, 0.2529325013, 0.4355311378]",0.09,0.11,0.18,0.25,0.44,"[0.0229920549, 0.1147468135, 0.1282084796, 0.3714468449, 0.6024219174000001]",0.02,0.11,0.13,0.37,0.60,"[0.25, 0.4545454545, 0.5555555556, 0.7805530776, 0.7894736842000001]",0.25,0.45,0.56,0.78,0.79,She was caught carrying a sensitive document outside the office.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,negative,negative,9.00,"[0.03, 0.04, 0.14, 0.14, 0.2, 0.35, 0.4, 0.5, 0.93]",0.03,0.14,0.20,0.40,0.93,"[0.05, 0.1, 0.16, 0.2, 0.3, 0.31, 0.5, 0.5, 0.5]",0.05,0.16,0.30,0.50,0.50,"[0.16, 0.25, 0.52, 0.6000000000000001, 0.6000000000000001, 0.63, 0.65, 0.6900000000000001, 0.75]",0.16,0.52,0.60,0.65,0.75,"[0.0, 0.0, 0.01, 0.02, 0.07, 0.1, 0.15, 0.17, 0.63]",0.00,0.01,0.07,0.15,0.63,"[0.0, 0.0, 0.0290494055, 0.044104768, 0.050070743, 0.0659319446, 0.2746037358, 0.3089346467, 0.5153672483]",0.00,0.03,0.05,0.27,0.52,"[0.0, 0.0, 0.00373584, 0.0051087634, 0.064700732, 0.1142910885, 0.1408518577, 0.228561804, 0.9481766449]",0.00,0.00,0.06,0.14,0.95,"[0.0, 0.0, 0.1453488372, 0.2083333333, 0.3333333333, 0.4615384615, 0.6376594149, 0.7216494845, 0.9677419355]",0.00,0.15,0.33,0.64,0.97,Other agents have been acting suspicious.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,negative,neutral,6.00,"[0.2, 0.25, 0.3, 0.34, 0.5700000000000001, 0.7000000000000001]",0.20,0.26,0.32,0.51,0.70,"[0.21, 0.3, 0.34, 0.38, 0.48, 0.63]",0.21,0.31,0.36,0.45,0.63,"[0.05, 0.59, 0.65, 0.68, 0.76, 1.0]",0.05,0.60,0.67,0.74,1.00,"[0.0, 0.01, 0.09, 0.13, 0.29, 0.36]",0.00,0.03,0.11,0.25,0.36,"[0.0, 0.0130304988, 0.019554645, 0.0258533877, 0.0435278057, 0.1467638978]",0.00,0.01,0.02,0.04,0.15,"[0.0, 0.0010126515, 0.0525058186, 0.1188475647, 0.4357430585, 0.590761076]",0.00,0.01,0.09,0.36,0.59,"[0.0, 0.0595238095, 0.3036437247, 0.4561403509, 0.6974506975, 0.7792207792]",0.00,0.12,0.38,0.64,0.78,Other agents have been acting suspicious.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,negative,positive,12.00,"[0.2, 0.2, 0.31, 0.37, 0.4, 0.48, 0.5, 0.55, 0.65, 0.73, 0.75, 0.8]",0.20,0.35,0.49,0.67,0.80,"[0.2, 0.32, 0.5, 0.6000000000000001, 0.6000000000000001, 0.7000000000000001, 0.71, 0.75, 0.76, 0.84, 0.85, 0.88]",0.20,0.58,0.71,0.78,0.88,"[0.31, 0.35, 0.38, 0.51, 0.54, 0.54, 0.5700000000000001, 0.67, 0.7000000000000001, 0.72, 0.76, 0.8]",0.31,0.48,0.56,0.71,0.80,"[0.0, 0.02, 0.02, 0.1, 0.1, 0.12, 0.13, 0.2, 0.2, 0.2, 0.39, 0.53]",0.00,0.08,0.12,0.20,0.53,"[0.0, 2.2204460489999999e-16, 0.001154464, 0.0272566101, 0.0290494055, 0.1556318133, 0.1593628043, 0.1814963295, 0.1824533628, 0.2588639037, 0.2819172592, 0.3242277507]",0.00,0.02,0.16,0.20,0.32,"[0.0, 0.0026547216, 0.0032672865, 0.0655562675, 0.0819286435, 0.1127578243, 0.1904638, 0.2361510256, 0.2680122225, 0.3336112103, 0.6785781042, 0.9020655092]",0.00,0.05,0.15,0.28,0.90,"[0.0, 0.0769230769, 0.0944733113, 0.3333333333, 0.4166666667, 0.46875, 0.5555555556, 0.5909090909, 0.5925925926, 0.6722689076, 0.8145363409, 0.9144237405]",0.00,0.27,0.51,0.61,0.91,Other agents have been acting suspicious.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,positive,negative,10.00,"[0.31, 0.39, 0.4, 0.43, 0.51, 0.54, 0.59, 0.7000000000000001, 0.8, 0.92]",0.31,0.41,0.53,0.67,0.92,"[0.1, 0.23, 0.25, 0.32, 0.33, 0.43, 0.46, 0.5, 0.67, 0.7000000000000001]",0.10,0.27,0.38,0.49,0.70,"[0.09, 0.14, 0.19, 0.43, 0.45, 0.5, 0.51, 0.6000000000000001, 0.7000000000000001, 0.9]",0.09,0.25,0.47,0.58,0.90,"[0.0, 0.01, 0.06, 0.08, 0.09, 0.1, 0.15, 0.25, 0.28, 0.6000000000000001]",0.00,0.07,0.10,0.23,0.60,"[0.0, 0.0, 0.0112079993, 0.0234995312, 0.0498731757, 0.1593628043, 0.15967247, 0.2217001382, 0.4122953056, 0.5127471826000001]",0.00,0.01,0.10,0.21,0.51,"[0.0, 0.0007673204, 0.0259719329, 0.0417166194, 0.052671793, 0.0819286435, 0.1645353191, 0.4470618117, 0.4585015043, 0.9676152682]",0.00,0.03,0.07,0.38,0.97,"[0.0, 0.0452898551, 0.2296211251, 0.2743484225, 0.3050847458, 0.4166666667, 0.5, 0.7130124777, 0.8234519104, 0.9523809524]",0.00,0.24,0.36,0.66,0.95,She has weekly meetings with her phone turned off.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,positive,neutral,10.00,"[0.16, 0.4, 0.45, 0.49, 0.58, 0.62, 0.74, 0.79, 0.8, 0.8200000000000001]",0.16,0.46,0.60,0.78,0.82,"[0.2, 0.25, 0.25, 0.45, 0.47, 0.5, 0.55, 0.62, 0.67, 0.7000000000000001]",0.20,0.30,0.48,0.60,0.70,"[0.07, 0.3, 0.4, 0.5, 0.56, 0.65, 0.65, 0.66, 0.8, 1.0]",0.07,0.42,0.60,0.66,1.00,"[0.0, 0.0, 0.02, 0.09, 0.1, 0.15, 0.15, 0.24, 0.24, 0.38]",0.00,0.04,0.12,0.22,0.38,"[0.0, 0.0, 0.0023098532, 0.1593628043, 0.15967247, 0.1732536275, 0.1769685698, 0.2348493271, 0.2512917141, 0.2595258001]",0.00,0.04,0.17,0.22,0.26,"[0.0, 0.0, 0.0026600376, 0.0759870556, 0.0819286435, 0.1645353191, 0.1712855079, 0.3289631463, 0.342054571, 0.6841173301]",0.00,0.02,0.12,0.29,0.68,"[0.0, 0.0, 0.0770119369, 0.4166666667, 0.4285714286, 0.5, 0.5543237251, 0.6486486486, 0.6751054852, 0.8189655172]",0.00,0.16,0.46,0.63,0.82,She has weekly meetings with her phone turned off.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,low_certainty,positive,positive,8.00,"[0.5, 0.6000000000000001, 0.7000000000000001, 0.7000000000000001, 0.7000000000000001, 0.7000000000000001, 0.81, 0.85]",0.50,0.68,0.70,0.73,0.85,"[0.5, 0.59, 0.6000000000000001, 0.65, 0.67, 0.7000000000000001, 0.7000000000000001, 0.75]",0.50,0.60,0.66,0.70,0.75,"[0.0, 0.13, 0.17, 0.38, 0.6000000000000001, 0.6000000000000001, 0.6000000000000001, 0.71]",0.00,0.16,0.49,0.60,0.71,"[0.0, 0.0, 0.01, 0.05, 0.1, 0.1, 0.14, 0.2]",0.00,0.01,0.07,0.11,0.20,"[0.0, 0.0, 0.0055498743, 0.0290494055, 0.0527771561, 0.1187091008, 0.2014378197, 0.2134549129]",0.00,0.00,0.04,0.14,0.21,"[0.0, 0.0, 0.0006881528, 0.0185298772, 0.0655562675, 0.0941455329, 0.1496799941, 0.2391642705]",0.00,0.00,0.04,0.11,0.24,"[1.1102230249999998e-16, 1.1102230249999998e-16, 0.0406504065, 0.2040816327, 0.3333333333, 0.4705882353, 0.5237560793, 0.5714285714]",0.00,0.03,0.27,0.48,0.57,She has weekly meetings with her phone turned off.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,non_answer,positive,negative,10.00,"[0.1, 0.13, 0.25, 0.26, 0.37, 0.38, 0.5, 0.5, 0.5, 0.5]",0.10,0.25,0.38,0.50,0.50,"[0.1, 0.13, 0.25, 0.26, 0.37, 0.38, 0.5, 0.5, 0.5, 0.5]",0.10,0.25,0.38,0.50,0.50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01]",0.00,0.00,0.00,0.00,0.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00,0.00,0.00,0.00,0.00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00,0.00,0.00,0.00,0.00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00,0.00,0.00,0.00,0.00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1102230249999998e-16]",0.00,0.00,0.00,0.00,0.00,Lauren had sushi for lunch.,You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. She seems completely loyal to the agency. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.,Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,non_answer,positive,neutral,11.00,"[0.27, 0.3, 0.32, 0.34, 0.4, 0.5, 0.5, 0.5, 0.6000000000000001, 0.63, 0.64]",0.27,0.33,0.50,0.55,0.64,"[0.29, 0.32, 0.34, 0.38, 0.4, 0.5, 0.51, 0.58, 0.6000000000000001, 0.6000000000000001, 0.6000000000000001]",0.29,0.36,0.50,0.59,0.60,"[0.0, 0.0, 0.0, 0.01, 0.04, 0.04, 0.07, 0.1, 0.12, 0.3, 0.51]",0.00,0.01,0.04,0.11,0.51,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.02, 0.03, 0.06, 0.12, 0.3]",0.00,0.00,0.01,0.04,0.30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0002885582, 0.0202785018, 0.0272566101, 0.0387707058, 0.0419579778, 0.0896596952]",0.00,0.00,0.00,0.03,0.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0006642978, 0.0032672865, 0.0062654873, 0.0246306402, 0.0938382585, 0.4569353242]",0.00,0.00,0.00,0.02,0.46,"[0.0, 0.0, 0.0, 0.0, 1.1102230249999998e-16, 0.0392156863, 0.0944733113, 0.119047619, 0.2232142857, 0.3870967742, 0.7142857143]",0.00,0.00,0.04,0.17,0.71,Lauren had sushi for lunch.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But she is also a bit secretive---not entirely unexpected given your line of work, but your training causes you to dwell on some suspicious details from your conversations. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
7,non_answer,positive,positive,6.00,"[0.32, 0.63, 0.68, 0.7000000000000001, 0.85, 0.89]",0.32,0.64,0.69,0.81,0.89,"[0.56, 0.63, 0.68, 0.7000000000000001, 0.89, 0.9]",0.56,0.64,0.69,0.84,0.90,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.04]",0.00,0.00,0.00,0.01,0.04,"[0.0, 0.0, 0.0, 0.0, 0.05, 0.24]",0.00,0.00,0.00,0.04,0.24,"[0.0, 0.0, 0.0, 0.0, 0.0852060635, 0.1408447111]",0.00,0.00,0.00,0.06,0.14,"[0.0, 0.0, 0.0, 0.0, 0.0398292737, 0.321902187]",0.00,0.00,0.00,0.03,0.32,"[0.0, 0.0, 0.0, 1.1102230249999998e-16, 0.3703703704, 0.6302521008]",0.00,0.00,0.00,0.28,0.63,Lauren had sushi for lunch.,"You and your colleague Lauren are CIA analysts. Lauren is a star employee with good credentials and a brilliant knack for puzzle solving. But lately you have noticed some suspicious things about her habits. She is almost always the last to leave, but one time when you stayed to work late, you noticed her talking to a shady figure in the parking lot. Another time, you could have sworn you saw her slip some documents into her bag before leaving---documents that are not supposed to leave the office. On Monday your boss told you confidentially that your department is under investigation because the director suspects that a mole is leaking information to a foreign power.",Lauren is the mole,Is Lauren the mole?,You ask your colleague Alan privately:,Alan responds:
8,exhaustive,negative,negative,13.00,"[0.0, 0.0, 0.0, 0.02, 0.03, 0.04, 0.04, 0.04, 0.05, 0.07, 0.09, 0.1, 1.0]",0.00,0.02,0.04,0.07,1.00,"[0.06, 0.07, 0.07, 0.08, 0.09, 0.1, 0.11, 0.15, 0.16, 0.23, 0.25, 0.32, 0.92]",0.06,0.08,0.11,0.23,0.92,"[0.81, 0.9, 0.93, 0.93, 0.94, 0.96, 0.97, 0.98, 0.99, 1.0, 1.0, 1.0, 1.0]",0.81,0.93,0.97,1.00,1.00,"[0.03, 0.05, 0.05, 0.08, 0.08, 0.1, 0.11, 0.15, 0.16, 0.16, 0.28, 0.8200000000000001, 0.94]",0.03,0.08,0.11,0.16,0.94,"[0.0668164034, 0.1236314618, 0.194177628, 0.2244831084, 0.3055241003, 0.3274449192, 0.3479125975, 0.3748083074, 0.4021791902, 0.4120876526, 0.4689955936, 0.6098403047000001, 0.6620892686000001]",0.07,0.22,0.35,0.41,0.66,"[0.0265298146, 0.0608913215, 0.0835535651, 0.1374584108, 0.1772984435, 0.2419361858, 0.2435404802, 0.2640839397, 0.2953119505, 0.4171795977, 0.5610648841, 0.9984951417, 0.9999126815]",0.03,0.14,0.24,0.42,1.00,"[0.4464285714, 0.5787037037, 0.7032967033, 0.7236842105, 0.7288629738, 0.7480130902000001, 0.7497656982, 0.9114583333, 0.9903381643, 1.0, 1.0, 1.0, 1.0]",0.45,0.72,0.75,1.00,1.00,Tony got Ethan a fantasy novel instead.,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You know that Ethan loves long fantasy novels.,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire responds:
8,exhaustive,negative,neutral,10.00,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.05, 0.1, 0.1, 0.3, 0.31]",0.00,0.00,0.04,0.10,0.31,"[0.15, 0.3, 0.3, 0.5, 0.5, 0.51, 0.53, 0.6000000000000001, 0.6000000000000001, 0.65]",0.15,0.35,0.51,0.58,0.65,"[0.78, 0.8, 0.91, 0.94, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0]",0.78,0.92,0.97,1.00,1.00,"[0.13, 0.21, 0.22, 0.25, 0.3, 0.5, 0.5, 0.5, 0.55, 0.6000000000000001]",0.13,0.23,0.40,0.50,0.60,"[0.1042281302, 0.1184205425, 0.4650724618, 0.4683997622, 0.5019550009, 0.5948939421, 0.8812908992, 0.9709505945, 1.0, 1.0]",0.10,0.47,0.55,0.95,1.00,"[0.2596122869, 0.2794918177, 0.2806747885, 0.4863063902, 0.6942075016, 0.8394672118000001, 0.8894061695000001, 0.9, 0.9, 0.9523490125]",0.26,0.33,0.77,0.90,0.95,"[0.5882352941, 0.6015859995, 0.8771929825, 0.8843537415, 0.9259259259, 0.9401709402, 1.0, 1.0, 1.0, 1.0]",0.59,0.88,0.93,1.00,1.00,Tony got Ethan a fantasy novel instead.,Tony got Ethan a book-shaped birthday gift. The book looks big and is probably a hardcover. You wonder if it could be a cool new cookbook.,Tony got Ethan a cookbook for his birthday,Did Tony get Ethan a cookbook for his birthday?,You ask your friend Claire:,Claire responds:
