submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b,answer_class,belief_change,deviant,task_sensitivity
5899,helpful,1,exhaustive,positive,positive,1.0,0.5,7,7,0.95,0.79,0.94,0.16,0,0.4550857828,0.2908332758,0.8020050125,1.0,3.942e-07,12.9600165159,0.0,213.7739712926,57.5601695841,256.8674338329,14.4667070438,1.0011251264,1.0002990842,1.0013530001,1.0000712105,1049395.3650146746,278953.9324722552,1261930.9326125833,66418.3648743464,170.487519643,46.0536444621,204.8141058998,11.7270582053,True,True,False,1.0
5899,helpful,2,exhaustive,positive,negative,1.0,0.5,6,6,0.91,0.38,0.88,0.53,0,0.5215722052,0.8729117696,0.9393831974,1.0,4.0130000000000003e-07,11.6968178155,1e-10,54.2675049771,87.9101396995,128.5616566557,13.6159880209,1.0004791951,1.0007818447,1.0011475463,1.0001134936,43086.7778108106,70298.848007112,103180.0994943096,10205.526323613,38.4058928527,62.030667286,90.5772697263,9.8592904125,True,True,False,1.0
5899,helpful,4,exhaustive,negative,negative,1.0,0.5,7,6,0.03,0.21,0.93,0.18,1,0.5470908821,0.3734257882,0.88365243,0.9999999999,5.548000000000001e-07,14.0102263806,116.1046039664,30.4373053821,111.7403392945,9.0800242263,262.2541166504,1.0002648184,1.0009962215,1.0000427263,1.0013814843,23811.5614217637,89574.0643961589,39851.4189246079,1288497.8785623217,21.6716776291,78.7648825096,7.4362349232,209.1049291819,True,True,False,1.0
5899,helpful,5,high_certainty,negative,positive,1.0,0.5,7,7,0.12,0.88,0.72,0.76,0,0.0,0.9934626239,0.9814049587,1.0,0.0,14.5181574194,0.0,238.0140439715,33.3200969052,33.3200969052,238.0140439715,1.0012533054,1.0001709053,1.0001709053,1.0012533054,1168946.6217884982,159402.6756984316,159402.6756984316,1168946.6217884982,189.7962244125,26.7449396926,26.7449396926,189.7962244125,True,True,False,1.0
5899,helpful,6,low_certainty,positive,negative,1.0,0.5,6,6,0.38,0.21,0.25,0.17,0,0.2165592823,0.2208689415,0.5662891406,0.998399779,1.8200000000000002e-07,10.5597744841,0.0,30.4373053821,111.7403392945,54.2675049771,87.9101396995,1.0002648184,1.0009962215,1.0004791951,1.0007818447,23811.5614217637,89574.0643961589,43086.7778108106,70298.848007112,21.6716776291,78.7648825096,38.4058928527,62.030667286,True,True,False,1.0
5899,helpful,7,low_certainty,negative,neutral,1.0,0.5,6,6,0.22,0.78,0.75,0.56,0,0.0,0.905058418,0.9204470743,1.0,0.0,11.7518767012,0.0,110.3385628477,31.8390818289,31.8390818289,110.3385628477,1.0009836111,1.0002774288,1.0002774288,1.0009836111,88440.2281379796,24945.397679943,24945.397679943,88440.2281379796,77.7805169082,22.6560432305,22.6560432305,77.7805169082,True,True,False,1.0
5899,helpful,8,high_certainty,negative,positive,1.0,0.5,6,6,0.14,0.81,0.87,0.67,0,0.1172326482,0.9697183675,0.9618145277,1.0,8.750000000000002e-08,11.9312150442,1e-10,114.543892188,27.6337524886,20.6248702547,121.5527744219,1.0010214423,1.0002395976,1.0001765456,1.0010844943,91841.7369125173,21543.8889054053,15874.7076145092,97510.9182034134,80.7336137124,19.7029464264,14.7811184194,85.6554417193,True,True,False,1.0
5899,helpful,9,high_certainty,positive,negative,1.0,0.5,6,6,0.74,0.2,0.8300000000000001,0.54,0,0.1048182776,0.8941189407000001,0.9121621622,1.0,8.46e-08,11.7155096403,1e-10,29.0355289353,113.1421157413,104.7314570607,37.4461876159,1.000252208,1.0010088319,1.0009331695,1.0003278704,22677.7251635845,90707.9006543381,83904.8831052627,29480.7427126599,20.6873120277,79.749248111,73.8430545027,26.5935056361,True,True,False,1.0
5899,helpful,10,low_certainty,negative,neutral,1.0,0.5,6,7,0.05,0.2,0.8200000000000001,0.15,1,0.4355311378,0.2680711561,0.7894736842000001,1.0,1.902e-07,14.0102263806,116.1046039664,54.8668281753,216.4673127013,8.0088822338,134.1687624428,1.0002848421,1.0011393685,1.000063052,1.0011979879,265670.4594973859,1062678.8379895438,5670.1812908961,107715.4445270265,43.908232821,172.6329312841,5.9218280069,94.5147321318,True,True,False,1.0
5899,helpful,12,non_answer,positive,neutral,1.0,0.5,6,7,0.97,0.86,0.8300000000000001,0.11,1,0.3898469538,0.2088968245,0.8100147275,0.9999999956,1.064e-07,14.0102263806,116.1046039663,232.627361154,38.7067797227,136.9723153363,5.2053293403,1.0012248212,1.0001993895,1.0012232087,1.0000378312,1142379.6758387594,185969.6216481702,109983.1170433849,3402.5087745377,185.5054011304,31.0357629747,96.4834633346,3.9530968042,False,True,False,1.0
5916,helpful,3,high_certainty,negative,positive,1.0,0.5,5,5,0.42,0.65,0.42,0.23,0,0.0473858397,0.3050135512,0.6100795756,0.9950381096,3.19e-08,8.401365977,0.0,48.1252135662,26.3751149972,31.4501379966,43.0501905668,1.0007136235,1.0003842588,1.0004611106,1.0006367718,6290.6621047633,3387.7411333341,4065.0893600009,5613.3138780965,29.9800473306,16.6046408703,19.7255690444,26.8591191565,True,True,False,1.0
5916,helpful,4,exhaustive,negative,negative,1.0,0.5,6,3,0.07,0.17,0.85,0.1,3,0.2917811278,0.135078822,0.6325110689,0.7309849179,4.644e-07,11.6379454383,90.4147558146,4.1374496843,16.3181366939,10.8124351274,131.3652095492,1.0001311732,1.0006404341,1.0000882728,1.0011727671,12.6479260679,57.8692860964,7937.8538072546,105447.772010668,2.3637067351,7.658097589,7.8905592097,92.546000929,True,True,False,1.0
5916,helpful,5,exhaustive,positive,negative,1.0,0.5,6,5,0.91,0.26,0.89,0.65,1,0.3902765554,0.9574534281,0.9652509653,1.0,3.59e-07,11.5493463255,53.8518719379,19.8500854265,54.6502431369,128.5616566557,13.6159880209,1.0002854494,1.000812433,1.0011475463,1.0001134936,2516.8648419053,7161.5383961921,103180.0994943096,10205.526323613,12.5920189322,33.9926692687,90.5772697263,9.8592904125,True,True,False,1.0
5916,helpful,6,exhaustive,negative,positive,1.0,0.5,6,5,0.13,0.68,0.91,0.55,1,0.3469432727,0.8865114193,0.9296822177,1.0,3.274000000000001e-07,11.5493463255,53.8518719378,50.3002234231,24.2001051403,19.223093808,122.9545508686,1.00074656,1.0003513224,1.0001639352,1.0010971047,6580.9542019063,3097.4490361912,14740.8713563299,98644.7544615927,31.3175879766,15.2671002243,13.796752818,86.6398073207,True,True,False,1.0
5916,helpful,7,non_answer,positive,neutral,1.0,0.5,3,3,0.5700000000000001,0.6000000000000001,0.01,0.03,0,0.0148644427,0.0061620699,0.1162790698,0.0220927332,5e-09,1.8100957818,0.0,12.0733518269,8.3822345513,11.5196842356,8.9359021426,1.0004629644,1.0003086429,1.0004398162,1.0003317911,42.1103272986,28.4068848657,40.0548109337,30.4624012307,5.8130825945,4.2087217296,5.5724284647,4.4493758594,False,True,False,1.0
5916,helpful,8,high_certainty,negative,negative,1.0,0.5,6,5,0.25,0.7000000000000001,0.85,0.45,1,0.0700127748,0.7601660636,0.8571428571,0.9999999998,1.181e-07,11.5493463255,53.8518719379,51.7502299944,22.750098569,36.0444111691,106.1332335074,1.0007685177,1.0003293647,1.00031526,1.0009457799,6774.4822666682,2903.9209714292,28346.9064544807,85038.719363442,32.2092817406,14.3754064603,25.6091400347,74.8274201041,True,True,False,1.0
5916,helpful,9,high_certainty,positive,neutral,1.0,0.5,6,5,0.89,0.72,0.81,0.17,1,0.3555348524,0.2482004506,0.6821829856,0.9960892754,3.354e-07,11.5493463255,53.8518719378,53.2002365657,21.3000919978,125.7581037622,16.4195409144,1.0007904753,1.0003074071,1.0011223255,1.0001387144,6968.0103314302,2710.3929066673,100912.4269779511,12473.1988399715,33.1009755047,13.4837126963,88.6085385235,11.8280216153,True,True,False,1.0
5916,helpful,10,low_certainty,negative,positive,1.0,0.5,5,4,0.45,0.63,0.48,0.18,1,0.0421023613,0.198518355,0.5194805195000001,0.81793841,1.01e-08,9.0886552519,24.9776840206,24.3337984855,14.7039768883,33.6251478535,40.8751807099,1.0005888851,1.0003458531,1.0004940471,1.0006038353,520.2031345023,305.9288250252,4355.3814571438,5323.0217809536,13.3524126336,8.2545915467,21.0631096904,25.5215785105,True,True,False,1.0
5916,helpful,11,non_answer,positive,neutral,1.0,0.5,4,4,0.49,0.5,0.0,0.01,0,0.0002885582,0.0006642092,0.0392156863,0.0049868614,1e-10,2.9168318694,0.0,19.5188876869,19.5188876869,19.1485099331,19.8892654406,1.0004673691,1.0004673691,1.0004580217,1.0004767165,413.0659797638,413.0659797638,404.8246601685,421.307299359,10.8035020902,10.8035020902,10.6074320484,10.999572132,False,True,False,1.0
5916,helpful,12,low_certainty,positive,neutral,1.0,0.5,6,6,0.07,0.04,0.67,0.03,0,0.1236314618,0.0315379955,0.4464285714,0.5241954899,6.970000000000002e-08,8.8254154939,0.0,6.6071057871,135.5705388895,10.8124351274,131.3652095492,1.0000504416,1.0012105983,1.0000882728,1.0011727671,4536.3450327169,108849.2807852057,7937.8538072546,105447.772010668,4.9374624055,95.4990977332,7.8905592097,92.546000929,True,True,False,1.0
5924,relevant,1,non_answer,positive,positive,1.0,0.375,7,6,0.85,0.75,0.2,0.1,1,0.2014378197,0.0941455329,0.4705882353,0.9659923415,2.835e-07,14.0102263806,116.1046039663,106.1332335074,36.0444111691,229.9340197452,41.4001211315,1.0009457799,1.00031526,1.0012105791,1.0002136316,85038.719363442,28346.9064544807,1129096.2028638902,199253.0946230395,74.8274201041,25.6091400347,183.3599894893,33.1811746158,False,True,False,1.0
5924,relevant,2,non_answer,positive,neutral,1.0,0.375,6,5,0.35,0.65,0.85,0.3,1,0.0,0.4603967445,0.7100591716,0.9999105398,4.83e-08,11.5493463255,53.8518719379,48.1252135662,26.3751149972,50.0621756368,92.1154690398,1.0007136235,1.0003842588,1.000441364,1.0008196759,6290.6621047633,3387.7411333341,39685.2690362729,73700.3567816497,29.9800473306,16.6046408703,35.4527960486,64.9837640902,False,True,False,1.0
5924,relevant,3,low_certainty,positive,negative,1.0,0.375,6,5,0.5,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0577998196,3.41e-08,11.5493463255,53.8518719378,37.2501642817,37.2501642817,71.0888223383,71.0888223383,1.0005489412,1.0005489412,1.0006305199,1.0006305199,4839.2016190487,4839.2016190487,56692.8129089613,56692.8129089613,23.2923441005,23.2923441005,50.2182800694,50.2182800694,True,True,False,1.0
5924,relevant,4,exhaustive,negative,neutral,1.0,0.375,7,6,0.1,0.6000000000000001,1.0,0.5,1,0.5019550009,0.8394672118000001,0.9259259259,1.0,5.455e-07,14.0102263806,116.1046039664,85.106586806,57.0710578706,27.9334140877,243.400726789,1.0007566239,1.0005044159,1.0001424211,1.0012817896,68031.1754907536,45354.450327169,132835.729748693,1195513.5677382369,60.0619360832,40.3746240555,22.4541164105,194.0870476946,True,True,False,1.0
5924,relevant,6,exhaustive,positive,negative,1.0,0.375,7,7,0.88,0.05,1.0,0.8300000000000001,0,0.2429639082,0.9994785843,0.9928229665,1.0,1.935e-07,14.6062646034,0.0,14.4667070438,256.8674338329,238.0140439715,33.3200969052,1.0000712105,1.0013530001,1.0012533054,1.0001709053,66418.3648743465,1261930.932612583,1168946.6217884982,159402.6756984316,11.7270582053,204.8141058998,189.7962244125,26.7449396926,True,True,False,1.0
5924,relevant,7,high_certainty,negative,positive,1.0,0.375,6,6,0.75,0.8,0.81,0.05,0,0.0893500296,0.0242242303,0.25,0.4891488627,7.180000000000002e-08,9.3361235505,1e-10,113.1421157413,29.0355289353,106.1332335074,36.0444111691,1.0010088319,1.000252208,1.0009457799,1.00031526,90707.9006543381,22677.7251635845,85038.719363442,28346.9064544807,79.749248111,20.6873120277,74.8274201041,25.6091400347,True,True,False,1.0
5924,relevant,8,low_certainty,positive,negative,1.0,0.375,6,5,0.85,0.85,1.0,0.0,1,0.0,0.0,-2.2204460489999999e-16,0.058471149,1.115e-07,11.5493463255,53.8518719378,62.6252792789,11.8750492845,120.1509979751,22.0266467015,1.0009332,1.0001646824,1.0010718839,1.000189156,8225.9427523828,1452.4604857146,96377.0819452342,17008.5438726884,38.8969849708,7.6877032301,84.6710761179,15.7654840208,True,True,False,1.0
5924,relevant,9,high_certainty,positive,positive,1.0,0.375,7,7,1.0,0.7000000000000001,0.99,0.3,0,0.8812908992,0.6942075016,1.0,1.0,6.992e-07,13.5886229796,0.0,189.5338986137,81.800242263,270.3341408767,1.0,1.0009969475,1.0004272632,1.0014242107,1.0,929844.1082408509,398505.1892460788,1328348.2974869297,1.0,151.1788148736,65.3623492315,215.5411641051,1.0,True,True,False,1.0
5924,relevant,11,low_certainty,negative,negative,1.0,0.375,7,7,0.9,0.75,1.0,0.15,0,0.3422825309,0.2139288736,0.6666666667000001,0.9999999599,3.246000000000001e-07,12.8954783084,0.0,203.0006056575,68.3335352192,243.400726789,27.9334140877,1.001068158,1.0003560527,1.0012817896,1.0001424211,996261.4731151972,332087.8243717324,1195513.5677382369,132835.7297486929,161.9058730788,54.6352910263,194.0870476946,22.4541164105,True,True,False,1.0
5924,relevant,12,high_certainty,negative,neutral,1.0,0.375,7,7,0.0,0.0,0.6900000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,1.0,270.3341408767,1.0,270.3341408767,1.0,1.0014242107,1.0,1.0014242107,1.0,1328348.2974869297,1.0,1328348.2974869297,1.0,215.5411641051,1.0,215.5411641051,True,True,False,1.0
5928,helpful,1,low_certainty,positive,positive,0.75,0.75,4,4,0.53,0.56,0.26,0.03,0,0.0078140673,0.0060229244,0.1139817629,0.0442593495,3.9e-09,3.9405699867,0.0,21.7411542093,17.2966211645,20.6300209481,18.4077544257,1.0005234534,1.0004112848,1.0004954112,1.0004393269,462.5138973354,363.6180621921,437.7899385496,388.3420209779,11.979922341,9.6270818394,11.3917122156,10.2152919648,True,True,False,1.0
5928,helpful,2,exhaustive,positive,negative,0.75,0.75,6,2,0.76,0.22,0.88,0.54,4,0.0348727764,0.8880952163,0.9109311741,0.9883630242,2.3700000000000002e-07,11.6385144577,95.7882266135,2.9180960292,7.8005222853,107.5350099542,34.6426347224,1.0001338677,1.000474622,1.0009583903,1.0003026496,1.8842303168,4.1349983961,86172.5556216212,27213.0701963014,1.5826333755,3.0657001497,75.8117857054,24.6247744333,True,True,False,1.0
5928,helpful,3,exhaustive,negative,negative,0.75,0.75,5,4,0.22,0.5,0.88,0.28,1,0.239832497,0.4243380785,0.7179487179,0.9922408697,1.846e-07,9.0886552519,24.9776840205,19.5188876869,19.5188876869,16.950072284,57.5502562795,1.0004673691,1.0004673691,1.0002415341,1.0008563483,413.0659797638,413.0659797638,2129.8087123814,7548.594525716,10.8035020902,10.8035020902,10.8086314042,35.7760567967,True,True,False,1.0
5928,helpful,4,exhaustive,negative,negative,0.75,0.75,7,5,0.03,0.59,0.93,0.56,2,0.7821086109000001,0.9160848444,0.9785077756,1.0,7.924e-07,14.0921364057,169.9564759042,43.7751938524,30.725134711,9.0800242263,262.2541166504,1.0006477506,1.0004501318,1.0000427263,1.0013814843,5710.0779104775,3968.32532762,39851.4189246079,1288497.8785623217,27.3049660385,19.2797221624,7.4362349232,209.1049291819,True,True,False,1.0
5928,helpful,6,low_certainty,positive,positive,0.75,0.75,4,3,0.58,0.58,0.5700000000000001,0.0,1,0.0,0.0,0.0,0.0591862148,2.76e-08,6.6301750076,11.5851998562,11.7042400994,8.7513462788,22.4819097168,16.555865657,1.0004475322,1.0003240751,1.0005421481,1.00039259,40.7399830553,29.777229109,478.996536526,347.1354230016,5.652646508,4.3691578161,12.3720624246,9.2349417557,True,True,False,1.0
5928,helpful,8,high_certainty,positive,neutral,0.75,0.75,4,3,0.81,0.51,0.66,0.3,1,0.2982399819,0.476309534,0.7558578987,0.9471722132,1.625e-07,6.6301750076,11.5851998563,10.4123490529,10.0432373253,31.0005980528,8.037177321,1.0003935197,1.0003780876,1.0007571379,1.0001776003,35.9437782038,34.5734339605,668.5468872173,157.5850723102,5.0911202053,4.9306841188,16.8816733861,4.7253307943,True,True,False,1.0
5928,helpful,9,exhaustive,positive,positive,0.75,0.75,6,5,0.81,0.62,0.89,0.19,1,0.2565705623,0.2455672914,0.6172839506000001,0.9931082565,2.565e-07,11.5493463255,53.8518719378,45.9502037093,28.5501248541,114.543892188,27.6337524886,1.0006806871,1.0004171953,1.0010214423,1.0002395976,6000.3700076204,3678.033230477,91841.7369125173,21543.8889054053,28.6425066846,17.9421815164,80.7336137124,19.7029464264,True,True,False,1.0
5928,helpful,10,non_answer,positive,neutral,0.75,0.75,4,5,0.3,0.5700000000000001,0.08,0.27,1,0.1045241379,0.3894980689,0.6766917293,0.9995289391,1.8300000000000002e-08,9.0886552519,24.9776840206,42.3251872811,32.1751412823,12.1113326121,26.9264427616,1.000625793,1.0004720894,1.0002804215,1.0006543167,5516.5498457155,4161.8533923819,248.2395878583,577.8923716693,26.4132722745,20.1714159264,6.8821012541,14.7249029262,False,True,False,1.0
5928,helpful,11,low_certainty,negative,neutral,0.75,0.75,5,4,0.26,0.37,0.71,0.11,1,0.1239257202,0.0868645547,0.4017531045,0.5622473691000001,1.1920000000000001e-07,9.0886552519,24.9776840206,14.7039768883,24.3337984855,19.8500854265,54.6502431369,1.0003458531,1.0005888851,1.0002854494,1.000812433,305.9288250252,520.2031345023,2516.8648419053,7161.5383961921,8.2545915467,13.3524126336,12.5920189322,33.9926692687,True,True,False,1.0
5928,helpful,12,high_certainty,negative,positive,0.75,0.75,6,5,0.13,0.65,0.9,0.52,1,0.3766298703,0.8557997426,0.9195402299,1.0,3.47e-07,11.5493463255,53.8518719378,48.1252135662,26.3751149972,19.223093808,122.9545508686,1.0007136235,1.0003842588,1.0001639352,1.0010971047,6290.6621047633,3387.7411333341,14740.8713563299,98644.7544615927,29.9800473306,16.6046408703,13.796752818,86.6398073207,True,True,False,1.0
5938,helpful,1,low_certainty,positive,positive,0.0,0.625,6,7,0.77,0.8200000000000001,0.95,0.05,1,0.0979342578,0.0260135666,0.2651113468,0.7820885237,1.8940000000000002e-07,14.0102263806,116.1046039664,221.8539955189,49.4801453578,108.936786401,33.2408582756,1.0011678527,1.0002563579,1.0009710007,1.0002900392,1089245.7839392824,239103.5135476472,87306.3918798004,26079.2339381222,176.9237545662,39.6174095389,76.7961513068,23.6404088319,True,True,False,1.0
5938,helpful,2,exhaustive,negative,neutral,0.0,0.625,6,5,0.73,0.6000000000000001,0.86,0.13,1,0.1294859582,0.1157823761,0.4452054795,0.8726269603,1.5240000000000001e-07,11.5493463255,53.8518719378,44.500197138,30.0001314254,103.3296806139,38.8479640627,1.0006587294,1.000439153,1.0009205591,1.0003404808,5806.8419428585,3871.561295239,82771.0468470835,30614.5789708391,27.7508129206,18.8338752804,72.8586889013,27.5778712375,True,True,False,1.0
5938,helpful,3,exhaustive,positive,neutral,0.0,0.625,7,6,0.99,0.52,0.8200000000000001,0.47,1,0.9180524001,0.8631572188000001,0.9890572391,1.0,8.372e-07,14.0757548897,116.1046039664,73.8923752318,68.2852694448,267.6407994679,3.6933414088,1.0006557407,1.0006052991,1.0014099686,1.0000142421,58960.4854253198,54425.1403926029,1315064.8245120605,13284.4729748693,52.1870112721,48.2495488666,213.395752464,3.1454116411,True,True,False,1.0
5938,helpful,4,high_certainty,negative,neutral,0.0,0.625,6,6,0.56,0.46,0.8,0.1,0,0.0057909176,0.0644294819,0.3306878307,0.8561811369000001,5.2e-09,10.0291825465,0.0,65.4817165512,76.6959281254,79.4994810189,62.6781636577,1.0005800783,1.0006809615,1.0007061823,1.0005548575,52157.4678762444,61228.1579416782,63495.8304580367,49889.7953598859,46.2808176638,54.1557424749,56.1244736777,44.312086461,True,True,False,1.0
5938,helpful,5,high_certainty,positive,positive,0.0,0.625,7,6,0.85,0.6000000000000001,0.91,0.25,1,0.3611102897,0.3902801481,0.7352941176000001,0.9999999822,4.206e-07,14.0102263806,116.1046039664,85.106586806,57.0710578706,229.9340197452,41.4001211315,1.0007566239,1.0005044159,1.0012105791,1.0002136316,68031.1754907536,45354.450327169,1129096.2028638902,199253.0946230395,60.0619360832,40.3746240555,183.3599894893,33.1811746158,True,True,False,1.0
5938,helpful,7,high_certainty,positive,positive,0.0,0.625,6,6,0.95,0.77,0.79,0.18,0,0.4916143464,0.3360030587,0.8237986270000001,0.9999999791,3.384e-07,10.6169300158,0.0,108.936786401,33.2408582756,134.1687624428,8.0088822338,1.0009710007,1.0002900392,1.0011979879,1.000063052,87306.3918798004,26079.2339381222,107715.4445270265,5670.1812908961,76.7961513068,23.6404088319,94.5147321318,5.9218280069,True,True,False,1.0
5938,helpful,8,low_certainty,negative,negative,0.0,0.625,5,5,0.6900000000000001,0.44,0.8300000000000001,0.25,0,0.0964140628,0.3444510724,0.6469979296,0.998626025,6.43e-08,8.4847116557,0.0,32.9001445679,41.6001839955,51.0252267088,23.4751018547,1.0004830682,1.0006148141,1.0007575388,1.0003403435,4258.6174247629,5419.7858133346,6677.7182342872,3000.6850038102,20.6172628084,25.9674253925,31.7634348586,14.8212533423,True,True,False,1.0
5938,helpful,9,non_answer,positive,negative,0.0,0.625,6,6,0.09,0.59,0.84,0.5,0,0.5400306517,0.8424480343,0.9312721177,1.0,4.178e-07,11.6385499058,0.0,83.7048103592,58.4728343174,13.6159880209,128.5616566557,1.0007440135,1.0005170263,1.0001134936,1.0011475463,66897.3392325743,46488.2865853483,10205.526323613,103180.0994943096,59.0775704819,41.3589896569,9.8592904125,90.5772697263,False,True,False,1.0
5938,helpful,10,high_certainty,negative,negative,0.0,0.625,6,5,0.18,0.87,0.86,0.6900000000000001,1,0.1226388607,0.983005388,0.9671993272,1.0,3.05e-08,11.5493463255,53.8518719379,64.0752858502,10.4250427132,26.2319760418,115.9456686348,1.0009551577,1.0001427247,1.0002269872,1.0010340527,8419.4708171448,1258.9324209527,20410.0526472261,92975.5731706965,39.7886787348,6.7960094661,18.718580825,81.7179793138,True,True,False,1.0
