submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,education,experimentType,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,responseTime,sliderResponse,trialNr
802,NA,NA,NA,4,relevance,attention,48,2,2,,Higher degree,relevance_only,334528,1741777741858,1741777407330,female,relevant,English,0.05,0,59646f5198cf77000106feb1,67d169f2d66e9dde34fd0048,67d161cf3bffdf1fcef74f61,11509,0,13
802,exhaustive,positive,negative,6,relevance,main,48,NA,NA,,Higher degree,relevance_only,334528,1741777741858,1741777407330,female,relevant,English,NA,NA,59646f5198cf77000106feb1,67d169f2d66e9dde34fd0048,67d161cf3bffdf1fcef74f61,4998,100,14
809,NA,NA,NA,2,relevance,practice,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,30356,70,1
809,NA,NA,NA,3,relevance,practice,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,33859,70,2
809,NA,NA,NA,4,relevance,practice,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,25325,0,3
809,NA,NA,NA,5,relevance,practice,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,33055,100,4
809,high_certainty,negative,positive,12,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,21397,90,1
809,NA,NA,NA,3,relevance,reasoning,61,10,0,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,1,0.9,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,20505,95,2
809,low_certainty,positive,negative,10,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,24060,65,3
809,non_answer,N/A,negative,2,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,29233,0,4
809,high_certainty,positive,neutral,8,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,24571,50,5
809,NA,NA,NA,3,relevance,attention,61,6,6,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,1,0.95,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,32145,100,6
809,low_certainty,negative,negative,6,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,16940,0,7
809,exhaustive,negative,positive,5,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,17626,100,8
809,NA,NA,NA,4,relevance,reasoning,61,10,0,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,0.1,0,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,25047,0,9
809,exhaustive,negative,positive,3,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,20561,100,10
809,exhaustive,positive,neutral,11,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,12365,100,11
809,high_certainty,negative,neutral,1,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,27478,50,12
809,NA,NA,NA,4,relevance,attention,61,2,2,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,0.05,0,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,17978,0,13
809,low_certainty,negative,positive,7,relevance,main,61,NA,NA,,Graduated College,relevance_only,506006,1741777968935,1741777462929,female,relevant,English,NA,NA,5ead6e3b3bba060402d296d6,67d16a2bd7568a26f23ae2ba,67d161cf3bffdf1fcef74f61,43513,10,14
797,NA,NA,NA,2,relevance,practice,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,32546,20,1
797,NA,NA,NA,3,relevance,practice,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,10163,99,2
797,NA,NA,NA,4,relevance,practice,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,8337,0,3
797,NA,NA,NA,5,relevance,practice,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,19463,80,4
797,high_certainty,positive,positive,5,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,24362,60,1
797,NA,NA,NA,3,relevance,reasoning,44,10,0,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,1,0.9,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,13212,98,2
797,high_certainty,positive,negative,6,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,12228,47,3
797,low_certainty,positive,positive,1,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,22459,7,4
797,exhaustive,positive,neutral,8,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,15366,100,5
797,NA,NA,NA,3,relevance,attention,44,6,6,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,1,0.95,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,19916,100,6
797,low_certainty,negative,negative,10,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,11608,43,7
797,low_certainty,positive,neutral,3,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,10048,0,8
797,NA,NA,NA,4,relevance,reasoning,44,10,0,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,0.1,0,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,34058,15,9
797,exhaustive,negative,negative,7,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,18176,100,10
797,exhaustive,positive,positive,2,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,10754,100,11
797,high_certainty,negative,neutral,12,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,11109,92,12
797,NA,NA,NA,4,relevance,attention,44,2,2,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,0.05,0,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,13494,0,13
797,non_answer,N/A,neutral,4,relevance,main,44,NA,NA,,Graduated High-school,relevance_only,340033,1741777690648,1741777350615,female,relevant,English,NA,NA,6682ac30200c936fe0feb025,67d169bc00fd56f34581168a,67d161cf3bffdf1fcef74f61,10065,0,14
831,NA,NA,NA,2,relevance,practice,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,69501,70,1
831,NA,NA,NA,3,relevance,practice,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,18975,31,2
831,NA,NA,NA,4,relevance,practice,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,12686,2,3
831,NA,NA,NA,5,relevance,practice,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,8362,97,4
831,exhaustive,positive,positive,7,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,73126,57,1
831,NA,NA,NA,3,relevance,reasoning,45,10,0,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,1,0.9,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,12434,91,2
831,high_certainty,negative,positive,1,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,23736,33,3
831,low_certainty,negative,neutral,4,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,17301,10,4
831,low_certainty,positive,positive,3,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,13622,5,5
831,NA,NA,NA,3,relevance,attention,45,6,6,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,1,0.95,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,16052,100,6
831,low_certainty,positive,negative,5,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,21197,36,7
831,high_certainty,positive,negative,8,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,16457,52,8
831,NA,NA,NA,4,relevance,reasoning,45,10,0,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,0.1,0,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,42403,18,9
831,exhaustive,negative,neutral,12,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,23893,89,10
831,high_certainty,positive,neutral,2,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,20391,46,11
831,low_certainty,negative,negative,9,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,12444,46,12
831,NA,NA,NA,4,relevance,attention,45,2,2,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,0.05,0,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,18897,0,13
831,non_answer,N/A,positive,11,relevance,main,45,NA,NA,,Graduated College,relevance_only,456865,1741778267959,1741777811094,female,relevant,english,NA,NA,5f4cbdf9f599118d27c21442,67d16b842972ff917b9326a6,67d161cf3bffdf1fcef74f61,9142,14,14
834,NA,NA,NA,2,relevance,practice,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,18801,70,1
834,NA,NA,NA,3,relevance,practice,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,20802,46,2
834,NA,NA,NA,4,relevance,practice,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,7189,0,3
834,NA,NA,NA,5,relevance,practice,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,9180,100,4
834,high_certainty,positive,neutral,11,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,10123,60,1
834,NA,NA,NA,3,relevance,reasoning,36,10,0,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,1,0.9,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,10878,100,2
834,low_certainty,positive,positive,1,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,143578,40,3
834,low_certainty,negative,positive,10,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,152910,20,4
834,high_certainty,negative,positive,4,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,7623,0,5
834,NA,NA,NA,3,relevance,attention,36,6,6,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,1,0.95,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,85990,0,6
834,non_answer,N/A,negative,12,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,10685,0,7
834,exhaustive,positive,negative,7,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,7573,100,8
834,NA,NA,NA,4,relevance,reasoning,36,10,0,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,0.1,0,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,6786,0,9
834,high_certainty,negative,neutral,9,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,11617,35,10
834,high_certainty,positive,negative,8,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,10628,70,11
834,exhaustive,negative,neutral,5,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,4470,100,12
834,NA,NA,NA,4,relevance,attention,36,2,2,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,0.05,0,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,5762,100,13
834,exhaustive,positive,negative,3,relevance,main,36,NA,NA,,Graduated High-school,relevance_only,575382,1741778306170,1741777730788,male,relevant,English,NA,NA,63cfee97e59ec37f870b287f,67d16af50b54c5da6a7c4bd5,67d161cf3bffdf1fcef74f61,7460,100,14
800,NA,NA,NA,2,relevance,practice,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,30021,80,1
800,NA,NA,NA,3,relevance,practice,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,16930,72,2
800,NA,NA,NA,4,relevance,practice,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,16714,7,3
800,NA,NA,NA,5,relevance,practice,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,15400,87,4
800,high_certainty,positive,positive,1,relevance,main,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,39775,29,1
800,NA,NA,NA,3,relevance,reasoning,40,10,0,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,1,0.9,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,14793,62,2
800,high_certainty,negative,negative,3,relevance,main,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,13561,76,3
800,exhaustive,negative,positive,9,relevance,main,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,23882,95,4
800,non_answer,N/A,neutral,7,relevance,main,40,NA,NA,,Higher degree,relevance_only,325146,1741777736727,1741777411581,male,relevant,English,NA,NA,676385f1a7380d36b8106891,67d16a00cb887d8e344c8c9e,67d161cf3bffdf1fcef74f61,21720,1,5
